age,city,job_title,seniority_level,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,salary_norm,job_category,z_score,modif_z_score
30.0,münchen,embedded software engineer,medior,english,50-100,product,88582.5,2018,de,,,,,,,,,,it,1.8987524918011705,Embedded Engineers,1.26099205243163,1.6380714285714295
24.0,münchen,ios developer,medior,russian,100-1000,product,67322.7,2018,de,,,,,,,,,,it,1.4430518937688894,Mobile,-0.0518970175682111,0.09635714285714346
43.0,berlin,data engineer,senior,english,50-100,product,99212.40000000001,2018,de,,,,,,,,,,it,2.126602790817311,Data Engineer,0.5194298360771048,0.9443000000000005
28.0,münchen,ios developer,senior,english,1000+,product,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Mobile,-0.19372865514127507,0.0
29.0,bremen,software engineer,junior,deutsch,10-50,product,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,Software Engineer,0.4164065827332061,0.6745000000000002
32.0,münchen,php developer,senior,english,100-1000,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,PHP Developers,-0.703127577440118,0.6745000000000005
31.0,frankfurt,ruby developer,senior,english,100-1000,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Other languages,-0.44842811629069657,0.33725000000000027
33.0,berlin,frontend developer,senior,english,10-50,startup,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Front End,-0.19372865514127507,0.0
29.0,,embedded engineer,medior,english,up to 10,product,59055.0,2018,de,,,,,,,,,,it,1.2658349945341136,Embedded Engineers,-0.5624649892348156,0.7708571428571435
28.0,münchen,java fullstack developer,medior,deutsch,50-100,agency,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Full Stack Developers,0.5316092357650516,0.6745
32.0,münchen,software developer,senior,english,10-50,startup,92125.8,2018,de,,,,,,,,,,it,1.9747025914732173,Software Engineer,0.2137904826977992,0.5396000000000004
26.0,regensburg,mobile app developer,junior,deutsch,1000+,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Mobile,0.7062738836689672,1.0492222222222227
34.0,hamburg,scala developer,senior,english,50-100,startup,83858.1,2018,de,,,,,,,,,,it,1.7974856922384415,Java/Scala Developers,-0.1427887629113905,0.06745000000000041
29.0,münchen,devops,senior,deutsch,100-1000,product,88582.5,2018,de,,,,,,,,,,it,1.8987524918011705,DevOps Engineer,0.060970806008146416,0.33725000000000027
27.0,frankfurt,consultant,junior,english,1000+,consultancy,57873.9,2018,de,,,,,,,,,,it,1.2405182946434312,Consultant,0.06856582161029304,0.22483333333333338
28.0,hamburg,ruby developer,senior,english,100-1000,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Other languages,-0.44842811629069657,0.33725000000000027
34.0,münchen,ba/pm,senior,english,10-50,product,80314.8,2018,de,,,,,,,,,,it,1.7215355925663944,Project managers,-0.29560843960104377,0.13490000000000021
35.0,münchen,devops engineer,senior,english,50-100,product,66141.6,2018,de,,,,,,,,,,it,1.4177351938782072,DevOps Engineer,-0.906887146359655,0.9443000000000005
32.0,berlin,qa,junior,english,50-100,product,35433.0,2018,de,,,,,,,,,,it,0.7595009967204681,QA/Test Engineers,-1.0329299219455983,1.1991111111111115
32.0,münchen,c++ software enginеer,senior,english,up to 10,product,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,C++ Developers,-0.09184887068150684,0.13489999999999966
,frankfurt,software developer,medior,english,100-1000,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Software Engineer,0.5316092357650516,0.6745
29.0,frankfurt,ios developer,medior,english,up to 10,agency,53149.5,2018,de,,,,,,,,,,it,1.1392514950807022,Mobile,-0.9271563975681049,1.2526428571428583
36.0,münchen,automation qa,medior,english,1000+,product,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,QA/Test Engineers,-0.19777358090152694,0.28907142857142953
29.0,lisbon,ios developer,medior,english,1000+,product,47244.0,2018,de,,,,,,,,,,it,1.0126679956272908,Mobile,-1.291847805901394,1.734428571428573
25.0,frankfurt,frontend developer,medior,english,100-1000,agency,77952.6,2018,de,,,,,,,,,,it,1.67090219278503,Front End,0.6045475174317099,0.7708571428571435
,frankfurt,software engineer,senior,english,100-1000,product,77952.6,2018,de,,,,,,,,,,it,1.67090219278503,Software Engineer,-0.39748822406081197,0.2697999999999999
,hamburg,java developer,medior,english,100-1000,product,63779.4,2018,de,,,,,,,,,,it,1.3671017940968426,Java/Scala Developers,-0.2707118625681845,0.3854285714285721
25.0,münchen,backend developer,senior,russian,10-50,startup,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Back End,-0.703127577440118,0.6745000000000005
32.0,berlin,frontend developer,medior,english,10-50,product,59055.0,2018,de,,,,,,,,,,it,1.2658349945341136,Front End,-0.5624649892348156,0.7708571428571435
29.0,berlin,sdet,senior,english,1000+,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Uncategorized,-0.703127577440118,0.6745000000000005
,leipzig,ios developer,senior,english,100-1000,agency,56692.8,2018,de,,,,,,,,,,it,1.215201594752749,Mobile,-1.3144062841987292,1.4839000000000007
26.0,münchen,android developer,medior,english,1000+,agency,77952.6,2018,de,,,,,,,,,,it,1.67090219278503,Mobile,0.6045475174317099,0.7708571428571435
33.0,frankfurt,technical lead,senior,deutsch,1000+,product,112204.5,2018,de,,,,,,,,,,it,2.4050864896148156,Project managers,1.0797686506058315,1.6862500000000002
28.0,münchen,frontend dev,medior,english,100-1000,product,72047.1,2018,de,,,,,,,,,,it,1.5443186933316186,Front End,0.23985610909842056,0.2890714285714287
31.0,berlin,technical product manager,medior,english,100-1000,startup,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Project managers,0.5316092357650516,0.6745
29.0,berlin,javascript software developer,medior,english,10-50,startup,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,Java/Scala Developers,-0.19777358090152694,0.28907142857142953
29.0,münchen,java developer,senior,russian,100-1000,product,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,Java/Scala Developers,-0.09184887068150684,0.13489999999999966
31.0,berlin,devops,senior,english,50-100,startup,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,DevOps Engineer,-0.703127577440118,0.6745000000000005
,münchen,java developer,medior,english,100-1000,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Java/Scala Developers,0.16691782743176234,0.19271428571428526
27.0,berlin,devops engineer,senior,english,100-1000,product,102755.7,2018,de,,,,,,,,,,it,2.2025528904893577,DevOps Engineer,0.6722495127667576,1.1466500000000006
30.0,berlin,ios developer,senior,english,100-1000,product,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Mobile,-0.19372865514127507,0.0
,münchen,graphic designer,medior,english,up to 10,startup,35433.0,2018,de,,,,,,,,,,it,0.7595009967204681,UI/UX Designers,-2.0212306225679724,2.6980000000000017
34.0,berlin,manager,medior,english,100-1000,startup,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,Other managers,-0.19777358090152694,0.28907142857142953
24.0,münchen,frontend developer,medior,english,1000+,product,67322.7,2018,de,,,,,,,,,,it,1.4430518937688894,Front End,-0.0518970175682111,0.09635714285714346
44.0,münchen,project manager,senior,russian,50-100,,86220.3,2018,de,,,,,,,,,,it,1.8481190920198058,Project managers,-0.040908978451622266,0.20235000000000006
37.0,berlin,/lead developer,senior,english,up to 10,startup,100393.5,2018,de,,,,,,,,,,it,2.1519194907079933,Leaders,0.5703697283069894,1.0117500000000008
,stuttgart,qa,senior,english,1000+,agency,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,QA/Test Engineers,-0.44842811629069657,0.33725000000000027
,stuttgart,qa,senior,english,1000+,agency,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,QA/Test Engineers,-0.44842811629069657,0.33725000000000027
33.0,berlin,technical product manager,senior,english,100-1000,startup,68503.8,2018,de,,,,,,,,,,it,1.4683685936595718,Project managers,-0.8050073618998863,0.8094000000000002
36.0,berlin,mobile lead,senior,english,100-1000,product,96850.2,2018,de,,,,,,,,,,it,2.075969391035946,Leaders,0.4175500516173357,0.8093999999999996
34.0,berlin,software engineer,senior,english,100-1000,product,79133.7,2018,de,,,,,,,,,,it,1.696218892675712,Software Engineer,-0.3465483318309283,0.20235000000000064
31.0,berlin,frontend developer,senior,english,100-1000,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Front End,-0.44842811629069657,0.33725000000000027
25.0,münchen,software developer,medior,english,100-1000,outsource,73228.2,2018,de,,,,,,,,,,it,1.5696353932223008,Software Engineer,0.31279439076507815,0.3854285714285713
28.0,berlin,frontend engineer,senior,english,50-100,startup,73228.2,2018,de,,,,,,,,,,it,1.5696353932223008,Front End,-0.6012477929803494,0.5396000000000004
38.0,berlin,front-end developer,senior,english,100-1000,product,98031.3,2018,de,,,,,,,,,,it,2.1012860909266284,Front End,0.46848994384722026,0.8768500000000001
32.0,berlin,data engineer,senior,english,1000+,product,88582.5,2018,de,,,,,,,,,,it,1.8987524918011705,Data Engineer,0.060970806008146416,0.33725000000000027
22.0,berlin,data scientist,medior,english,50-100,startup,59055.0,2018,de,,,,,,,,,,it,1.2658349945341136,Data Scientist/ ML Engineer,-0.5624649892348156,0.7708571428571435
37.0,münchen,head of product,senior,english,50-100,agency,118110.0,2018,de,,,,,,,,,,it,2.5316699890682273,Leaders,1.3344681117552535,2.0235000000000007
32.0,berlin,research engineer,medior,english,1000+,product,88582.5,2018,de,,,,,,,,,,it,1.8987524918011705,Data Scientist/ ML Engineer,1.26099205243163,1.6380714285714295
40.0,berlin,php backend developer,senior,english,50-100,agency,81495.90000000001,2018,de,,,,,,,,,,it,1.7468522924570768,PHP Developers,-0.24466854737115917,0.06744999999999983
24.0,berlin,java developer,medior,english,100-1000,product,59055.0,2018,de,,,,,,,,,,it,1.2658349945341136,Java/Scala Developers,-0.5624649892348156,0.7708571428571435
36.0,berlin,sw developer,medior,english,50-100,startup,86220.3,2018,de,,,,,,,,,,it,1.8481190920198058,Other Developers,1.1151154890983144,1.4453571428571435
35.0,berlin,engineer (php),senior,english,1000+,product,141732.0,2018,de,,,,,,,,,,it,3.0380039868818725,PHP Developers,2.3532659563529386,3.372500000000001
28.0,frankfurt,webdev,senior,english,10-50,product,59055.0,2018,de,,,,,,,,,,it,1.2658349945341136,Web developer,-1.2125264997389607,1.3490000000000006
32.0,münchen,web developer,medior,deutsch,1000+,,68503.8,2018,de,,,,,,,,,,it,1.4683685936595718,Web developer,0.02104126409844714,0.0
33.0,,java developer,senior,deutsch,50-100,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Java/Scala Developers,-0.44842811629069657,0.33725000000000027
36.0,münchen,qa,medior,english,10-50,product,35433.0,2018,de,,,,,,,,,,it,0.7595009967204681,QA/Test Engineers,-2.0212306225679724,2.6980000000000017
32.0,berlin,machine learning engineer,senior,english,up to 10,startup,94488.0,2018,de,,,,,,,,,,it,2.0253359912545816,Data Scientist/ ML Engineer,0.31567026715756746,0.6745
32.0,berlin,frontend developer,senior,english,50-100,startup,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Front End,-0.19372865514127507,0.0
32.0,münchen,data scientist,senior,english,50-100,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Data Scientist/ ML Engineer,-0.44842811629069657,0.33725000000000027
31.0,berlin,software architect,senior,english,100-1000,product,92834.46,2018,de,,,,,,,,,,it,1.9898926114076267,Architects,0.24435441803573005,0.5800700000000006
34.0,berlin,principal software engineer,senior,english,10-50,product,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Leaders,-0.19372865514127507,0.0
,amsterdam,frontend developer,senior,english,1000+,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Front End,-0.703127577440118,0.6745000000000005
32.0,berlin,javascript engineer,senior,english,100-1000,startup,92125.8,2018,de,,,,,,,,,,it,1.9747025914732173,Java/Scala Developers,0.2137904826977992,0.5396000000000004
34.0,berlin,engineering manager,senior,english,50-100,startup,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Other managers,-0.19372865514127507,0.0
32.0,luxembourg,sde,medior,english,1000+,product,105117.90000000001,2018,de,,,,,,,,,,it,2.2531862902707225,Uncategorized,2.2821279957648404,2.987071428571431
27.0,münchen,python dev,junior,english,50-100,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Other languages,0.7062738836689672,1.0492222222222227
31.0,münchen,qa engineer,medior,english,50-100,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,QA/Test Engineers,0.16691782743176234,0.19271428571428526
32.0,berlin,android developer,senior,english,1000+,product,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,Mobile,-0.09184887068150684,0.13489999999999966
,münchen,web designer,medior,deutsch,50-100,product,50787.3,2018,de,,,,,,,,,,it,1.0886180952993376,UI/UX Designers,-1.0730329609014206,1.4453571428571443
27.0,berlin,software engineer,senior,english,1000+,product,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,Software Engineer,-0.09184887068150684,0.13489999999999966
